store_name,store_code,store_category,store_address,store_phone,store_times_str,store_score_text,store_data_x,store_data_y,store_image_url,store_amenities_str,store_parking
홀로설 전북도청 본점,1179533799,"육류,고기요리",도로명전북 전주시 완산구 효자로 194 104호복사지번전북 전주시 완산구 효자동3가 1525-1복사우편번호우편번호54969복사안내 레이어 닫기,0507-1347-3067,영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_목11:00 - 21:3020:40 라스트오더_목11:00 - 21:3020:40 라스트오더_목11:00 - 21:3020:40 라스트오더_목_11:00 - 21:3020:40 라스트오더_금11:00 - 21:3020:40 라스트오더_금11:00 - 21:3020:40 라스트오더_금11:00 - 21:3020:40 라스트오더_금_11:00 - 21:3020:40 라스트오더_토11:00 - 21:3020:40 라스트오더_토11:00 - 21:3020:40 라스트오더_토11:00 - 21:3020:40 라스트오더_토_11:00 - 21:3020:40 라스트오더_일11:00 - 21:3020:40 라스트오더_일11:00 - 21:3020:40 라스트오더_일11:00 - 21:3020:40 라스트오더_일_11:00 - 21:3020:40 라스트오더_월11:00 - 21:3020:40 라스트오더_월11:00 - 21:3020:40 라스트오더_월11:00 - 21:3020:40 라스트오더_월_11:00 - 21:3020:40 라스트오더_화11:00 - 21:3020:40 라스트오더_화11:00 - 21:3020:40 라스트오더_화11:00 - 21:3020:40 라스트오더_화_11:00 - 21:3020:40 라스트오더_수11:00 - 21:3020:40 라스트오더접기_수11:00 - 21:3020:40 라스트오더접기_수11:00 - 21:3020:40 라스트오더_수_11:00 - 21:3020:40 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250906_131%2F1757150846143Id7wb_JPEG%2FKakaoTalk_20250826_165615501.jpg,생일 혜택_단체 이용 가능_예약_남/녀 화장실 구분_대기공간_무선 인터넷_화장실 휠체어 이용가능_출입구 휠체어 이용가능_장애인 주차구역,주차가능무료
석암생소금구이 전주신시가지점,2035360458,"육류,고기요리",도로명전북 전주시 완산구 홍산중앙로 30 103호복사지번전북 전주시 완산구 효자동3가 1536-6복사우편번호우편번호54969복사안내 레이어 닫기,0507-1449-9595,영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료_16:00에 영업 시작16시 0분에 영업 시작_16:00에 영업 시작_16시 0분에 영업 시작_목16:00 - 다음 날 02:00_목16:00 - 다음 날 02:00_목16:00 - 다음 날 02:00_목_16:00 - 다음 날 02:00_금16:00 - 다음 날 02:00_금16:00 - 다음 날 02:00_금16:00 - 다음 날 02:00_금_16:00 - 다음 날 02:00_토16:00 - 다음 날 02:00_토16:00 - 다음 날 02:00_토16:00 - 다음 날 02:00_토_16:00 - 다음 날 02:00_일16:00 - 다음 날 02:00_일16:00 - 다음 날 02:00_일16:00 - 다음 날 02:00_일_16:00 - 다음 날 02:00_월16:00 - 다음 날 02:00_월16:00 - 다음 날 02:00_월16:00 - 다음 날 02:00_월_16:00 - 다음 날 02:00_화16:00 - 다음 날 02:00_화16:00 - 다음 날 02:00_화16:00 - 다음 날 02:00_화_16:00 - 다음 날 02:00_수16:00 - 다음 날 02:00접기_수16:00 - 다음 날 02:00접기_수16:00 - 다음 날 02:00_수_16:00 - 다음 날 02:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260422_190%2F1776827646412KmFYQ_JPEG%2F0_2.jpg,콜키지 가능유료_단체 이용 가능_예약,주차가능무료
올리빈,2050064407,브런치,도로명전북 전주시 완산구 척동4길 11 올리빈복사지번전북 전주시 완산구 효자동3가 1649-8복사우편번호우편번호54961복사안내 레이어 닫기,0507-1361-5930,영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전_10:00에 영업 시작10시 0분에 영업 시작_10:00에 영업 시작_10시 0분에 영업 시작_목10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_목10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_목10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_목_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_일10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_일10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_일10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_일_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_월10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_월10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_월10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_월_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_수10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더접기_수10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더접기_수10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_수_10:00 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250513_109%2F1747065734996sCp9l_JPEG%2F%25BF%25AC%25C3%25E21_%25287%2529.jpg,비건 메뉴_유기농 메뉴_단체 이용 가능_포장_예약_무선 인터넷_남/녀 화장실 구분_유아의자,주차 불가
호르몬치치 전주신시가지점,2040733389,"육류,고기요리","도로명전북 전주시 완산구 홍산북로 84-20 101, 102호복사지번전북 전주시 완산구 효자동3가 1538-3복사우편번호우편번호54969복사안내 레이어 닫기",0507-1481-5945,영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료_16:00에 영업 시작16시 0분에 영업 시작_16:00에 영업 시작_16시 0분에 영업 시작_목16:00 - 다음 날 01:0000:30 라스트오더_목16:00 - 다음 날 01:0000:30 라스트오더_목16:00 - 다음 날 01:0000:30 라스트오더_목_16:00 - 다음 날 01:0000:30 라스트오더_금16:00 - 다음 날 01:0000:30 라스트오더_금16:00 - 다음 날 01:0000:30 라스트오더_금16:00 - 다음 날 01:0000:30 라스트오더_금_16:00 - 다음 날 01:0000:30 라스트오더_토16:00 - 다음 날 01:0000:30 라스트오더_토16:00 - 다음 날 01:0000:30 라스트오더_토16:00 - 다음 날 01:0000:30 라스트오더_토_16:00 - 다음 날 01:0000:30 라스트오더_일16:00 - 다음 날 01:0000:30 라스트오더_일16:00 - 다음 날 01:0000:30 라스트오더_일16:00 - 다음 날 01:0000:30 라스트오더_일_16:00 - 다음 날 01:0000:30 라스트오더_월16:00 - 다음 날 01:0000:30 라스트오더_월16:00 - 다음 날 01:0000:30 라스트오더_월16:00 - 다음 날 01:0000:30 라스트오더_월_16:00 - 다음 날 01:0000:30 라스트오더_화16:00 - 다음 날 01:0000:30 라스트오더_화16:00 - 다음 날 01:0000:30 라스트오더_화16:00 - 다음 날 01:0000:30 라스트오더_화_16:00 - 다음 날 01:0000:30 라스트오더_수16:00 - 다음 날 01:0000:30 라스트오더접기_수16:00 - 다음 날 01:0000:30 라스트오더접기_수16:00 - 다음 날 01:0000:30 라스트오더_수_16:00 - 다음 날 01:0000:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20250511_63%2F174689214195254u2T_JPEG%2FKakaoTalk_20250307_092237394_07.jpg,무한 리필_콜키지 가능유료_단체 이용 가능_예약_무선 인터넷_남/녀 화장실 구분_유아의자,주차가능무료
달빛에구운고등어 전북도청점,1658039837,생선구이,도로명전북 전주시 완산구 홍산남로 20 101호복사지번전북 전주시 완산구 효자동2가 1242-4복사우편번호우편번호54966복사안내 레이어 닫기,0507-1487-2121,영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_목11:00 - 20:30_목11:00 - 20:30_목11:00 - 20:30_목_11:00 - 20:30_금11:00 - 20:30_금11:00 - 20:30_금11:00 - 20:30_금_11:00 - 20:30_토11:00 - 20:30_토11:00 - 20:30_토11:00 - 20:30_토_11:00 - 20:30_일11:00 - 20:30_일11:00 - 20:30_일11:00 - 20:30_일_11:00 - 20:30_월11:00 - 20:30_월11:00 - 20:30_월11:00 - 20:30_월_11:00 - 20:30_화11:00 - 20:30_화11:00 - 20:30_화11:00 - 20:30_화_11:00 - 20:30_수11:00 - 20:30접기_수11:00 - 20:30접기_수11:00 - 20:30_수_11:00 - 20:30_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260526_223%2F1779768661868yDbhH_JPEG%2F2.jpg,포장_배달_예약_남/녀 화장실 구분_무선 인터넷,주차가능
다산돼지와낙지 본점,35262409,한식,도로명전북 전주시 완산구 홍산북로 83-9 에코빌딩 1층복사지번전북 전주시 완산구 효자동3가 1530-5복사우편번호우편번호54969복사안내 레이어 닫기,063-221-7005,"영업 종료11:20에 영업 시작11시 20분에 영업 시작_영업 종료11:20에 영업 시작11시 20분에 영업 시작_영업 종료11:20에 영업 시작11시 20분에 영업 시작_영업 종료_11:20에 영업 시작11시 20분에 영업 시작_11:20에 영업 시작_11시 20분에 영업 시작_목11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_목11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_목11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_목_11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_금11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_금11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_금11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_금_11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_토11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_토11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_토11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_토_11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_월11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_월11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_월_11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_화11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_화11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_화11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_화_11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_수11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더접기_수11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더접기_수11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_수_11:20 - 22:0015:00 - 17:00 브레이크타임14:00, 21:00 라스트오더_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251129_141%2F17644247612277ERwV_JPEG%2F1000017374.jpg,예약_단체 이용 가능_포장_남/녀 화장실 구분_무선 인터넷_대기공간,주차가능무료
시오베이커리,2092423541,베이커리,도로명전북 전주시 완산구 구룡1길 14-1 1층 101호복사지번전북 전주시 완산구 효자동2가 1266-1복사우편번호우편번호55061복사안내 레이어 닫기,0507-1351-5790,영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전_10:00에 영업 시작10시 0분에 영업 시작_10:00에 영업 시작_10시 0분에 영업 시작_목10:00 - 19:00_목10:00 - 19:00_목10:00 - 19:00_목_10:00 - 19:00_금10:00 - 19:00_금10:00 - 19:00_금10:00 - 19:00_금_10:00 - 19:00_토10:00 - 19:00_토10:00 - 19:00_토10:00 - 19:00_토_10:00 - 19:00_일10:00 - 19:00_일10:00 - 19:00_일10:00 - 19:00_일_10:00 - 19:00_월10:00 - 19:00_월10:00 - 19:00_월10:00 - 19:00_월_10:00 - 19:00_화정기휴무 (매주 화요일)_화정기휴무 (매주 화요일)_화정기휴무 (매주 화요일)_화_정기휴무 (매주 화요일)_정기휴무 (매주 화요일)_수10:00 - 19:00_수10:00 - 19:00_수10:00 - 19:00_수_10:00 - 19:00_- 재고소진시 영업시간이 단축될 수 있습니다.접기_- 재고소진시 영업시간이 단축될 수 있습니다.접기_- 재고소진시 영업시간이 단축될 수 있습니다._- 재고소진시 영업시간이 단축될 수 있습니다._접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260511_291%2F17784823743441BmlR_JPEG%2FKakaoTalk_20260504_182742834_01.jpg,포장_예약_무선 인터넷_출입구 휠체어 이용가능,주차가능무료
진담동&소바 전주효자동신시가지본점,1767903379,"우동,소바",도로명전북 전주시 완산구 홍산남로 55 103호복사지번전북 전주시 완산구 효자동3가 1534-5복사우편번호우편번호54969복사안내 레이어 닫기,0507-1357-4853,영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_목11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_목11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_목11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_목_11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_금11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_금11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_금11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_금_11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_토11:00 - 21:0020:30 라스트오더_토11:00 - 21:0020:30 라스트오더_토11:00 - 21:0020:30 라스트오더_토_11:00 - 21:0020:30 라스트오더_일11:00 - 21:0020:30 라스트오더_일11:00 - 21:0020:30 라스트오더_일11:00 - 21:0020:30 라스트오더_일_11:00 - 21:0020:30 라스트오더_월11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_월11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_월11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_월_11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_화11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_화11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_화11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_화_11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_수11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더접기_수11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더접기_수11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_수_11:00 - 21:0015:00 - 17:00 브레이크타임20:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241121_276%2F1732185265283EJnuj_JPEG%2FKakaoTalk_20240117_201955257_07.jpg,포장_배달_남/녀 화장실 구분_무선 인터넷_출입구 휠체어 이용가능_장애인 주차구역,주차가능무료
몽유도 신시가지점,1954251906,"육류,고기요리",도로명전북 전주시 완산구 홍산중앙로 47 1층복사지번전북 전주시 완산구 효자동3가 1527-10복사우편번호우편번호54969복사안내 레이어 닫기,0507-1305-0493,영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료_16:00에 영업 시작16시 0분에 영업 시작_16:00에 영업 시작_16시 0분에 영업 시작_매일16:00 - 24:0023:00 라스트오더접기_매일16:00 - 24:0023:00 라스트오더접기_매일16:00 - 24:0023:00 라스트오더_매일_16:00 - 24:0023:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220112_36%2F164196193604297jOn_JPEG%2FKakaoTalk_20220111_103034523_03.jpg,콜키지 가능유료_대관_단체 이용 가능_무선 인터넷_남/녀 화장실 구분_예약_유아의자,주차가능무료
오티씨커피,1027304409,"카페,디저트",도로명전북 전주시 완산구 마전중앙로 21 1층 103호복사지번전북 전주시 완산구 효자동3가 1633-7복사우편번호우편번호54962복사안내 레이어 닫기,0507-1414-4339,영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전_10:00에 영업 시작10시 0분에 영업 시작_10:00에 영업 시작_10시 0분에 영업 시작_목10:00 - 22:30_목10:00 - 22:30_목10:00 - 22:30_목_10:00 - 22:30_금10:00 - 23:00_금10:00 - 23:00_금10:00 - 23:00_금_10:00 - 23:00_토10:00 - 23:00_토10:00 - 23:00_토10:00 - 23:00_토_10:00 - 23:00_일10:00 - 23:00_일10:00 - 23:00_일10:00 - 23:00_일_10:00 - 23:00_월10:00 - 22:30_월10:00 - 22:30_월10:00 - 22:30_월_10:00 - 22:30_화10:00 - 22:30_화10:00 - 22:30_화10:00 - 22:30_화_10:00 - 22:30_수10:00 - 22:30접기_수10:00 - 22:30접기_수10:00 - 22:30_수_10:00 - 22:30_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250411_80%2F1744355314165ej5TU_JPEG%2FIMG_3751.jpeg,단체 이용 가능_포장_무선 인터넷_남/녀 화장실 구분_예약,주차가능무료
후후소금빵,2077158695,"카페,디저트",도로명전북 전주시 완산구 마전3길 2 1층복사지번전북 전주시 완산구 효자동3가 1630-4복사우편번호우편번호54962복사안내 레이어 닫기,063-714-4376,영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전10:00에 영업 시작10시 0분에 영업 시작_영업 전_10:00에 영업 시작10시 0분에 영업 시작_10:00에 영업 시작_10시 0분에 영업 시작_목10:00 - 18:00_목10:00 - 18:00_목10:00 - 18:00_목_10:00 - 18:00_금10:00 - 18:00_금10:00 - 18:00_금10:00 - 18:00_금_10:00 - 18:00_토10:00 - 18:00_토10:00 - 18:00_토10:00 - 18:00_토_10:00 - 18:00_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월10:00 - 18:00_월10:00 - 18:00_월10:00 - 18:00_월_10:00 - 18:00_화10:00 - 18:00_화10:00 - 18:00_화10:00 - 18:00_화_10:00 - 18:00_수10:00 - 18:00_수10:00 - 18:00_수10:00 - 18:00_수_10:00 - 18:00_- 소금빵 전메뉴 소진 시 조기마감합니다:)접기_- 소금빵 전메뉴 소진 시 조기마감합니다:)접기_- 소금빵 전메뉴 소진 시 조기마감합니다:)_- 소금빵 전메뉴 소진 시 조기마감합니다:)_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260428_68%2F1777367570798lXlj8_JPEG%2FIMG_0357.jpg,포장,주차가능무료
양누리 신시가지점,1119515452,"육류,고기요리","도로명전북 전주시 완산구 마전들로 49 1층, 2층 양누리복사지번전북 전주시 완산구 효자동3가 1667-9복사우편번호우편번호54961복사안내 레이어 닫기",0507-1453-9032,영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료16:00에 영업 시작16시 0분에 영업 시작_영업 종료_16:00에 영업 시작16시 0분에 영업 시작_16:00에 영업 시작_16시 0분에 영업 시작_목16:00 - 23:00_목16:00 - 23:00_목16:00 - 23:00_목_16:00 - 23:00_금16:00 - 23:00_금16:00 - 23:00_금16:00 - 23:00_금_16:00 - 23:00_토16:00 - 22:00_토16:00 - 22:00_토16:00 - 22:00_토_16:00 - 22:00_일16:00 - 22:00_일16:00 - 22:00_일16:00 - 22:00_일_16:00 - 22:00_월16:00 - 23:00_월16:00 - 23:00_월16:00 - 23:00_월_16:00 - 23:00_화16:00 - 23:00_화16:00 - 23:00_화16:00 - 23:00_화_16:00 - 23:00_수16:00 - 23:00접기_수16:00 - 23:00접기_수16:00 - 23:00_수_16:00 - 23:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240901_278%2F1725173258957wAjP0_JPEG%2FB13A4169.JPG,와인 페어링_예약_단체 이용 가능_남/녀 화장실 구분_무선 인터넷_유아의자,주차가능무료
다 레오,1651846978,이탈리아음식,도로명전북 전주시 완산구 홍산로 269 108호복사지번전북 전주시 완산구 효자동2가 1232-3복사우편번호우편번호54966복사안내 레이어 닫기,0507-1324-6005,영업 종료11:30에 영업 시작11시 30분에 영업 시작_영업 종료11:30에 영업 시작11시 30분에 영업 시작_영업 종료11:30에 영업 시작11시 30분에 영업 시작_영업 종료_11:30에 영업 시작11시 30분에 영업 시작_11:30에 영업 시작_11시 30분에 영업 시작_목11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_목11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_목11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_목_11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_금_11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_토_11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_일11:30 - 15:0014:00 라스트오더_일11:30 - 15:0014:00 라스트오더_일11:30 - 15:0014:00 라스트오더_일_11:30 - 15:0014:00 라스트오더_월정기휴무 (매주 월요일)_월정기휴무 (매주 월요일)_월정기휴무 (매주 월요일)_월_정기휴무 (매주 월요일)_정기휴무 (매주 월요일)_화11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_화_11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_수11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더접기_수11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더접기_수11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_수_11:30 - 21:0015:00 - 17:00 브레이크타임20:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220823_232%2F1661252253110JluUY_JPEG%2FE06B7477-1DD1-4B8C-9AAB-E248B07C39D4.jpeg,콜키지 가능무료_단체 이용 가능_포장_남/녀 화장실 구분_예약,주차가능무료
EIGHT FLOOR,1582706255,요리주점,도로명전북 전주시 완산구 마전들로 74 8층 에이트플로어복사지번전북 전주시 완산구 효자동3가 1694-2복사우편번호우편번호54963복사안내 레이어 닫기,0507-1382-7812,영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료17:00에 영업 시작17시 0분에 영업 시작_영업 종료_17:00에 영업 시작17시 0분에 영업 시작_17:00에 영업 시작_17시 0분에 영업 시작_목17:00 - 다음 날 00:50_목17:00 - 다음 날 00:50_목17:00 - 다음 날 00:50_목_17:00 - 다음 날 00:50_금17:00 - 다음 날 00:50_금17:00 - 다음 날 00:50_금17:00 - 다음 날 00:50_금_17:00 - 다음 날 00:50_토17:00 - 다음 날 00:50_토17:00 - 다음 날 00:50_토17:00 - 다음 날 00:50_토_17:00 - 다음 날 00:50_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월17:00 - 다음 날 00:50_월17:00 - 다음 날 00:50_월17:00 - 다음 날 00:50_월_17:00 - 다음 날 00:50_화17:00 - 다음 날 00:50_화17:00 - 다음 날 00:50_화17:00 - 다음 날 00:50_화_17:00 - 다음 날 00:50_수17:00 - 다음 날 00:50접기_수17:00 - 다음 날 00:50접기_수17:00 - 다음 날 00:50_수_17:00 - 다음 날 00:50_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230117_32%2F1673931440624vk2gm_JPEG%2F1673931435718-1.jpg,단체 이용 가능_남/녀 화장실 구분_무선 인터넷_예약_노키즈존_출입구 휠체어 이용가능_좌석 휠체어 이용가능_장애인 주차구역,주차가능무료
